date,delhi,mumbai,chennai,kolkata,year,month,week_number
2026-01-16,94.77,103.54,100.84,105.45,2026,1,3
2026-01-15,94.77,103.54,100.84,105.45,2026,1,3
2026-01-14,94.77,103.54,100.84,105.45,2026,1,3
2026-01-13,94.77,103.54,100.84,105.45,2026,1,3
2026-01-12,94.77,103.54,100.84,105.45,2026,1,3
2026-01-11,94.77,103.54,100.84,105.45,2026,1,2
2026-01-10,94.77,103.54,100.84,105.45,2026,1,2
2026-01-09,94.77,103.54,100.84,105.45,2026,1,2
2026-01-08,94.77,103.54,100.84,105.45,2026,1,2
2026-01-07,94.77,103.54,100.84,105.45,2026,1,2
2026-01-06,94.77,103.54,100.84,105.45,2026,1,2
2026-01-05,94.77,103.54,100.84,105.45,2026,1,2
2026-01-04,94.77,103.54,100.84,105.45,2026,1,1
2026-01-03,94.77,103.54,100.84,105.45,2026,1,1
2026-01-02,94.77,103.54,100.84,105.45,2026,1,1
2026-01-01,94.77,103.54,100.84,105.45,2026,1,1
2025-12-31,94.77,103.54,100.80,105.41,2025,12,1
2025-12-30,94.77,103.54,100.80,105.41,2025,12,1
2025-12-29,94.77,103.54,100.80,105.41,2025,12,1
2025-12-28,94.77,103.54,100.80,105.41,2025,12,52
2025-12-27,94.77,103.54,100.80,105.41,2025,12,52
2025-12-26,94.77,103.54,100.80,105.41,2025,12,52
2025-12-25,94.77,103.54,100.80,105.41,2025,12,52
2025-12-24,94.77,103.54,100.80,105.41,2025,12,52
2025-12-23,94.77,103.54,100.80,105.41,2025,12,52
2025-12-22,94.77,103.54,100.80,105.41,2025,12,52
2025-12-21,94.77,103.54,100.80,105.41,2025,12,51
2025-12-20,94.77,103.54,100.80,105.41,2025,12,51
2025-12-19,94.77,103.54,100.80,105.41,2025,12,51
2025-12-18,94.77,103.54,100.80,105.41,2025,12,51
2025-12-17,94.77,103.54,100.80,105.41,2025,12,51
2025-12-16,94.77,103.54,100.80,105.41,2025,12,51
2025-12-15,94.77,103.54,100.80,105.41,2025,12,51
2025-12-14,94.77,103.54,100.80,105.41,2025,12,50
2025-12-13,94.77,103.54,100.80,105.41,2025,12,50
2025-12-12,94.77,103.54,100.80,105.41,2025,12,50
2025-12-11,94.77,103.54,100.80,105.41,2025,12,50
2025-12-10,94.77,103.54,100.80,105.41,2025,12,50
2025-12-09,94.77,103.54,100.80,105.41,2025,12,50
2025-12-08,94.77,103.54,100.80,105.41,2025,12,50
2025-12-07,94.77,103.54,100.80,105.41,2025,12,49
2025-12-06,94.77,103.54,100.80,105.41,2025,12,49
2025-12-05,94.77,103.50,100.80,105.41,2025,12,49
2025-12-04,94.77,103.50,100.80,105.41,2025,12,49
2025-12-03,94.77,103.50,100.80,105.41,2025,12,49
2025-12-02,94.77,103.50,100.80,105.41,2025,12,49
2025-12-01,94.77,103.50,100.80,105.41,2025,12,49
2025-11-30,94.77,103.50,100.80,105.41,2025,11,48
2025-11-29,94.77,103.50,100.80,105.41,2025,11,48
2025-11-28,94.77,103.50,100.80,105.41,2025,11,48
2025-11-27,94.77,103.50,100.80,105.41,2025,11,48
2025-11-26,94.77,103.50,100.80,105.41,2025,11,48
2025-11-25,94.77,103.50,100.80,105.41,2025,11,48
2025-11-24,94.77,103.50,100.80,105.41,2025,11,48
2025-11-23,94.77,103.50,100.80,105.41,2025,11,47
2025-11-22,94.77,103.50,100.80,105.41,2025,11,47
2025-11-21,94.77,103.50,100.80,105.41,2025,11,47
2025-11-20,94.77,103.50,100.80,105.41,2025,11,47
2025-11-19,94.77,103.50,100.80,105.41,2025,11,47
2025-11-18,94.77,103.50,100.80,105.41,2025,11,47
2025-11-17,94.77,103.50,100.80,105.41,2025,11,47
2025-11-16,94.77,103.50,100.80,105.41,2025,11,46
2025-11-15,94.77,103.50,100.80,105.41,2025,11,46
2025-11-14,94.77,103.50,100.80,105.41,2025,11,46
2025-11-13,94.77,103.50,100.80,105.41,2025,11,46
2025-11-12,94.77,103.50,100.80,105.41,2025,11,46
2025-11-11,94.77,103.50,100.80,105.41,2025,11,46
2025-11-10,94.77,103.50,100.80,105.41,2025,11,46
2025-11-09,94.77,103.50,100.80,105.41,2025,11,45
2025-11-08,94.77,103.50,100.80,105.41,2025,11,45
2025-11-07,94.77,103.50,100.80,105.41,2025,11,45
2025-11-06,94.77,103.50,100.80,105.41,2025,11,45
2025-11-05,94.77,103.50,100.80,105.41,2025,11,45
2025-11-04,94.77,103.50,100.80,105.41,2025,11,45
2025-11-03,94.77,103.50,100.80,105.41,2025,11,45
2025-11-02,94.77,103.50,100.80,105.41,2025,11,44
2025-11-01,94.77,103.50,100.80,105.41,2025,11,44
2025-10-31,94.77,103.50,100.80,105.41,2025,10,44
2025-10-30,94.77,103.50,100.80,105.41,2025,10,44
2025-10-29,94.77,103.50,100.80,105.41,2025,10,44
2025-10-28,94.77,103.50,100.80,105.41,2025,10,44
2025-10-27,94.77,103.50,100.80,105.41,2025,10,44
2025-10-26,94.77,103.50,100.80,105.41,2025,10,43
2025-10-25,94.77,103.50,100.80,105.41,2025,10,43
2025-10-24,94.77,103.50,100.80,105.41,2025,10,43
2025-10-23,94.77,103.50,100.80,105.41,2025,10,43
2025-10-22,94.77,103.50,100.80,105.41,2025,10,43
2025-10-21,94.77,103.50,100.80,105.41,2025,10,43
2025-10-20,94.77,103.50,100.80,105.41,2025,10,43
2025-10-19,94.77,103.50,100.80,105.41,2025,10,42
2025-10-18,94.77,103.50,100.80,105.41,2025,10,42
2025-10-17,94.77,103.50,100.80,105.41,2025,10,42
2025-10-16,94.77,103.50,100.80,105.41,2025,10,42
2025-10-15,94.77,103.50,100.80,105.41,2025,10,42
2025-10-14,94.77,103.50,100.80,105.41,2025,10,42
2025-10-13,94.77,103.50,100.80,105.41,2025,10,42
2025-10-12,94.77,103.50,100.80,105.41,2025,10,41
2025-10-11,94.77,103.50,100.80,105.41,2025,10,41
2025-10-10,94.77,103.50,100.80,105.41,2025,10,41
2025-10-09,94.77,103.50,100.80,105.41,2025,10,41
2025-10-08,94.77,103.50,100.80,105.41,2025,10,41
2025-10-07,94.77,103.50,100.80,105.41,2025,10,41
2025-10-06,94.77,103.50,100.80,105.41,2025,10,41
2025-10-05,94.77,103.50,100.80,105.41,2025,10,40
2025-10-04,94.77,103.50,100.80,105.41,2025,10,40
2025-10-03,94.77,103.50,100.80,105.41,2025,10,40
2025-10-02,94.77,103.50,100.80,105.41,2025,10,40
2025-10-01,94.77,103.50,100.80,105.41,2025,10,40
2025-09-30,94.77,103.50,100.80,105.41,2025,9,40
2025-09-29,94.77,103.50,100.80,105.41,2025,9,40
2025-09-28,94.77,103.50,100.80,105.41,2025,9,39
2025-09-27,94.77,103.50,100.80,105.41,2025,9,39
2025-09-26,94.77,103.50,100.80,105.41,2025,9,39
2025-09-25,94.77,103.50,100.80,105.41,2025,9,39
2025-09-24,94.77,103.50,100.80,105.41,2025,9,39
2025-09-23,94.77,103.50,100.80,105.41,2025,9,39
2025-09-22,94.77,103.50,100.80,105.41,2025,9,39
2025-09-21,94.77,103.50,100.80,105.41,2025,9,38
2025-09-20,94.77,103.50,100.80,105.41,2025,9,38
2025-09-19,94.77,103.50,100.80,105.41,2025,9,38
2025-09-18,94.77,103.50,100.80,105.41,2025,9,38
2025-09-17,94.77,103.50,100.80,105.41,2025,9,38
2025-09-16,94.77,103.50,100.80,105.41,2025,9,38
2025-09-15,94.77,103.50,100.80,105.41,2025,9,38
2025-09-14,94.77,103.50,100.80,105.41,2025,9,37
2025-09-13,94.77,103.50,100.80,105.41,2025,9,37
2025-09-12,94.77,103.50,100.80,105.41,2025,9,37
2025-09-11,94.77,103.50,100.80,105.41,2025,9,37
2025-09-10,94.77,103.50,100.80,105.41,2025,9,37
2025-09-09,94.77,103.50,100.80,105.41,2025,9,37
2025-09-08,94.77,103.50,100.80,105.41,2025,9,37
2025-09-07,94.77,103.50,100.80,105.41,2025,9,36
2025-09-06,94.77,103.50,100.80,105.41,2025,9,36
2025-09-05,94.77,103.50,100.80,105.41,2025,9,36
2025-09-04,94.77,103.50,100.80,105.41,2025,9,36
2025-09-03,94.77,103.50,100.80,105.41,2025,9,36
2025-09-02,94.77,103.50,100.80,105.41,2025,9,36
2025-09-01,94.77,103.50,100.80,105.41,2025,9,36
2025-08-31,94.77,103.50,100.80,105.41,2025,8,35
2025-08-30,94.77,103.50,100.80,105.41,2025,8,35
2025-08-29,94.77,103.50,100.80,105.41,2025,8,35
2025-08-28,94.77,103.50,100.80,105.41,2025,8,35
2025-08-27,94.77,103.50,100.80,105.41,2025,8,35
2025-08-26,94.77,103.50,100.80,105.41,2025,8,35
2025-08-25,94.77,103.50,100.80,105.41,2025,8,35
2025-08-24,94.77,103.50,100.80,105.41,2025,8,34
2025-08-23,94.77,103.50,100.80,105.41,2025,8,34
2025-08-22,94.77,103.50,100.80,105.41,2025,8,34
2025-08-21,94.77,103.50,100.80,105.41,2025,8,34
2025-08-20,94.77,103.50,100.80,105.41,2025,8,34
2025-08-19,94.77,103.50,100.80,105.41,2025,8,34
2025-08-18,94.77,103.50,100.80,105.41,2025,8,34
2025-08-17,94.77,103.50,100.80,105.41,2025,8,33
2025-08-16,94.77,103.50,100.80,105.41,2025,8,33
2025-08-15,94.77,103.50,100.80,105.41,2025,8,33
2025-08-14,94.77,103.50,100.80,105.41,2025,8,33
2025-08-13,94.77,103.50,100.80,105.41,2025,8,33
2025-08-12,94.77,103.50,100.80,105.41,2025,8,33
2025-08-11,94.77,103.50,100.80,105.41,2025,8,33
2025-08-10,94.77,103.50,100.80,105.41,2025,8,32
2025-08-09,94.77,103.50,100.80,105.41,2025,8,32
2025-08-08,94.77,103.50,100.80,105.41,2025,8,32
2025-08-07,94.77,103.50,100.80,105.41,2025,8,32
2025-08-06,94.77,103.50,100.80,105.41,2025,8,32
2025-08-05,94.77,103.50,100.80,105.41,2025,8,32
2025-08-04,94.77,103.50,100.80,105.41,2025,8,32
2025-08-03,94.77,103.50,100.80,105.41,2025,8,31
2025-08-02,94.77,103.50,100.80,105.41,2025,8,31
2025-08-01,94.77,103.50,100.80,105.41,2025,8,31
2025-07-31,94.77,103.50,100.80,105.41,2025,7,31
2025-07-30,94.77,103.50,100.80,105.41,2025,7,31
2025-07-29,94.77,103.50,100.80,105.41,2025,7,31
2025-07-28,94.77,103.50,100.80,105.41,2025,7,31
2025-07-27,94.77,103.50,100.80,105.41,2025,7,30
2025-07-26,94.77,103.50,100.80,105.41,2025,7,30
2025-07-25,94.77,103.50,100.80,105.41,2025,7,30
2025-07-24,94.77,103.50,100.80,105.41,2025,7,30
2025-07-23,94.77,103.50,100.80,105.41,2025,7,30
2025-07-22,94.77,103.50,100.80,105.41,2025,7,30
2025-07-21,94.77,103.50,100.80,105.41,2025,7,30
2025-07-20,94.77,103.50,100.80,105.41,2025,7,29
2025-07-19,94.77,103.50,100.80,105.41,2025,7,29
2025-07-18,94.77,103.50,100.80,105.41,2025,7,29
2025-07-17,94.77,103.50,100.80,105.41,2025,7,29
2025-07-16,94.77,103.50,100.80,105.41,2025,7,29
2025-07-15,94.77,103.50,100.80,105.41,2025,7,29
2025-07-14,94.77,103.50,100.80,105.41,2025,7,29
2025-07-13,94.77,103.50,100.80,105.41,2025,7,28
2025-07-12,94.77,103.50,100.80,105.41,2025,7,28
2025-07-11,94.77,103.50,100.80,105.41,2025,7,28
2025-07-10,94.77,103.50,100.80,105.41,2025,7,28
2025-07-09,94.77,103.50,100.80,105.41,2025,7,28
2025-07-08,94.77,103.50,100.80,105.41,2025,7,28
2025-07-07,94.77,103.50,100.80,105.41,2025,7,28
2025-07-06,94.77,103.50,100.80,105.41,2025,7,27
2025-07-05,94.77,103.50,100.80,105.41,2025,7,27
2025-07-04,94.77,103.50,100.80,105.41,2025,7,27
2025-07-03,94.77,103.50,100.80,105.41,2025,7,27
2025-07-02,94.77,103.50,100.80,105.41,2025,7,27
2025-07-01,94.77,103.50,100.80,105.41,2025,7,27
2025-06-30,94.77,103.50,100.80,105.41,2025,6,27
2025-06-29,94.77,103.50,100.80,105.41,2025,6,26
2025-06-28,94.77,103.50,100.80,105.41,2025,6,26
2025-06-27,94.77,103.50,100.80,105.41,2025,6,26
2025-06-26,94.77,103.50,100.80,105.41,2025,6,26
2025-06-25,94.77,103.50,100.80,105.41,2025,6,26
2025-06-24,94.77,103.50,100.80,105.41,2025,6,26
2025-06-23,94.77,103.50,100.80,105.41,2025,6,26
2025-06-22,94.77,103.50,100.80,105.41,2025,6,25
2025-06-21,94.77,103.50,100.80,105.41,2025,6,25
2025-06-20,94.77,103.50,100.80,105.41,2025,6,25
2025-06-19,94.77,103.50,100.80,105.41,2025,6,25
2025-06-18,94.77,103.50,100.80,105.41,2025,6,25
2025-06-17,94.77,103.50,100.80,105.41,2025,6,25
2025-06-16,94.77,103.50,100.80,105.41,2025,6,25
2025-06-15,94.77,103.50,100.80,105.41,2025,6,24
2025-06-14,94.77,103.50,100.80,105.41,2025,6,24
2025-06-13,94.77,103.50,100.80,105.41,2025,6,24
2025-06-12,94.77,103.50,100.80,105.41,2025,6,24
2025-06-11,94.77,103.50,100.80,105.41,2025,6,24
2025-06-10,94.77,103.50,100.80,105.41,2025,6,24
2025-06-09,94.77,103.50,100.80,105.41,2025,6,24
2025-06-08,94.77,103.50,100.80,105.41,2025,6,23
2025-06-07,94.77,103.50,100.80,105.41,2025,6,23
2025-06-06,94.77,103.50,100.80,105.41,2025,6,23
2025-06-05,94.77,103.50,100.80,105.41,2025,6,23
2025-06-04,94.77,103.50,100.80,105.41,2025,6,23
2025-06-03,94.77,103.50,100.80,105.41,2025,6,23
2025-06-02,94.77,103.50,100.80,105.41,2025,6,23
2025-06-01,94.77,103.50,100.80,105.41,2025,6,22
2025-05-31,94.77,103.50,100.80,105.41,2025,5,22
2025-05-30,94.77,103.50,100.80,105.41,2025,5,22
2025-05-29,94.77,103.50,100.80,105.41,2025,5,22
2025-05-28,94.77,103.50,100.80,105.41,2025,5,22
2025-05-27,94.77,103.50,100.80,105.41,2025,5,22
2025-05-26,94.77,103.50,100.80,105.41,2025,5,22
2025-05-25,94.77,103.50,100.80,105.41,2025,5,21
2025-05-24,94.77,103.50,100.80,105.41,2025,5,21
2025-05-23,94.77,103.50,100.80,105.41,2025,5,21
2025-05-22,94.77,103.50,100.80,105.41,2025,5,21
2025-05-21,94.77,103.50,100.80,105.41,2025,5,21
2025-05-20,94.77,103.50,100.80,105.41,2025,5,21
2025-05-19,94.77,103.50,100.80,105.41,2025,5,21
2025-05-18,94.77,103.50,100.80,105.41,2025,5,20
2025-05-17,94.77,103.50,100.80,105.41,2025,5,20
2025-05-16,94.77,103.50,100.80,105.41,2025,5,20
2025-05-15,94.77,103.50,100.80,105.41,2025,5,20
2025-05-14,94.77,103.50,100.80,105.41,2025,5,20
2025-05-13,94.77,103.50,100.80,105.41,2025,5,20
2025-05-12,94.77,103.50,100.80,105.41,2025,5,20
2025-05-11,94.77,103.50,100.80,105.01,2025,5,19
2025-05-10,94.77,103.50,100.80,105.01,2025,5,19
2025-05-09,94.77,103.50,100.80,105.01,2025,5,19
2025-05-08,94.77,103.50,100.80,105.01,2025,5,19
2025-05-07,94.77,103.50,100.80,105.01,2025,5,19
2025-05-06,94.77,103.50,100.80,105.01,2025,5,19
2025-05-05,94.77,103.50,100.80,105.01,2025,5,19
2025-05-04,94.77,103.50,100.80,105.01,2025,5,18
2025-05-03,94.77,103.50,100.80,105.01,2025,5,18
2025-05-02,94.77,103.50,100.80,105.01,2025,5,18
2025-05-01,94.77,103.50,100.80,105.01,2025,5,18
2025-04-30,94.77,103.50,100.80,105.01,2025,4,18
2025-04-29,94.77,103.50,100.80,105.01,2025,4,18
2025-04-28,94.77,103.50,100.80,105.01,2025,4,18
2025-04-27,94.77,103.50,100.80,105.01,2025,4,17
2025-04-26,94.77,103.50,100.80,105.01,2025,4,17
2025-04-25,94.77,103.50,100.80,105.01,2025,4,17
2025-04-24,94.77,103.50,100.80,105.01,2025,4,17
2025-04-23,94.77,103.50,100.80,105.01,2025,4,17
2025-04-22,94.77,103.50,100.80,105.01,2025,4,17
2025-04-21,94.77,103.50,100.80,105.01,2025,4,17
2025-04-20,94.77,103.50,100.80,105.01,2025,4,16
2025-04-19,94.77,103.50,100.80,105.01,2025,4,16
2025-04-18,94.77,103.50,100.80,105.01,2025,4,16
2025-04-17,94.77,103.50,100.80,105.01,2025,4,16
2025-04-16,94.77,103.50,100.80,105.01,2025,4,16
2025-04-15,94.77,103.50,100.80,105.01,2025,4,16
2025-04-14,94.77,103.50,100.80,105.01,2025,4,16
2025-04-13,94.77,103.50,100.80,105.01,2025,4,15
2025-04-12,94.77,103.50,100.80,105.01,2025,4,15
2025-04-11,94.77,103.50,100.80,105.01,2025,4,15
2025-04-10,94.77,103.50,100.80,105.01,2025,4,15
2025-04-09,94.77,103.50,100.80,105.01,2025,4,15
2025-04-08,94.77,103.50,100.80,105.01,2025,4,15
2025-04-07,94.77,103.50,100.80,105.01,2025,4,15
2025-04-06,94.77,103.50,100.80,105.01,2025,4,14
2025-04-05,94.77,103.50,100.80,105.01,2025,4,14
2025-04-04,94.77,103.50,100.80,105.01,2025,4,14
2025-04-03,94.77,103.50,100.80,105.01,2025,4,14
2025-04-02,94.77,103.50,100.80,105.01,2025,4,14
2025-04-01,94.77,103.50,100.80,105.01,2025,4,14
2025-03-31,94.77,103.50,100.80,105.01,2025,3,14
2025-03-30,94.77,103.50,100.80,105.01,2025,3,13
2025-03-29,94.77,103.50,100.80,105.01,2025,3,13
2025-03-28,94.77,103.50,100.80,105.01,2025,3,13
2025-03-27,94.77,103.50,100.80,105.01,2025,3,13
2025-03-26,94.77,103.50,100.80,105.01,2025,3,13
2025-03-25,94.77,103.50,100.80,105.01,2025,3,13
2025-03-24,94.77,103.50,100.80,105.01,2025,3,13
2025-03-23,94.77,103.50,100.80,105.01,2025,3,12
2025-03-22,94.77,103.50,100.80,105.01,2025,3,12
2025-03-21,94.77,103.50,100.80,105.01,2025,3,12
2025-03-20,94.77,103.50,100.80,105.01,2025,3,12
2025-03-19,94.77,103.50,100.80,105.01,2025,3,12
2025-03-18,94.77,103.50,100.80,105.01,2025,3,12
2025-03-17,94.77,103.50,100.80,105.01,2025,3,12
2025-03-16,94.77,103.50,100.80,105.01,2025,3,11
2025-03-15,94.77,103.50,100.80,105.01,2025,3,11
2025-03-14,94.77,103.50,100.80,105.01,2025,3,11
2025-03-13,94.77,103.50,100.80,105.01,2025,3,11
2025-03-12,94.77,103.50,100.80,105.01,2025,3,11
2025-03-11,94.77,103.50,100.80,105.01,2025,3,11
2025-03-10,94.77,103.50,100.80,105.01,2025,3,11
2025-03-09,94.77,103.50,100.80,105.01,2025,3,10
2025-03-08,94.77,103.50,100.80,105.01,2025,3,10
2025-03-07,94.77,103.50,100.80,105.01,2025,3,10
2025-03-06,94.77,103.50,100.80,105.01,2025,3,10
2025-03-05,94.77,103.50,100.80,105.01,2025,3,10
2025-03-04,94.77,103.50,100.80,105.01,2025,3,10
2025-03-03,94.77,103.50,100.80,105.01,2025,3,10
2025-03-02,94.77,103.50,100.80,105.01,2025,3,9
2025-03-01,94.77,103.50,100.80,105.01,2025,3,9
2025-02-28,94.77,103.50,100.80,105.01,2025,2,9
2025-02-27,94.77,103.50,100.80,105.01,2025,2,9
2025-02-26,94.77,103.50,100.80,105.01,2025,2,9
2025-02-25,94.77,103.50,100.80,105.01,2025,2,9
2025-02-24,94.77,103.50,100.80,105.01,2025,2,9
2025-02-23,94.77,103.50,100.80,105.01,2025,2,8
2025-02-22,94.77,103.50,100.80,105.01,2025,2,8
2025-02-21,94.77,103.50,100.80,105.01,2025,2,8
2025-02-20,94.77,103.50,100.80,105.01,2025,2,8
2025-02-19,94.77,103.50,100.80,105.01,2025,2,8
2025-02-18,94.77,103.50,100.80,105.01,2025,2,8
2025-02-17,94.77,103.50,100.80,105.01,2025,2,8
2025-02-16,94.77,103.50,100.80,105.01,2025,2,7
2025-02-15,94.77,103.50,100.80,105.01,2025,2,7
2025-02-14,94.77,103.50,100.80,105.01,2025,2,7
2025-02-13,94.77,103.50,100.80,105.01,2025,2,7
2025-02-12,94.77,103.50,100.80,105.01,2025,2,7
2025-02-11,94.77,103.50,100.80,105.01,2025,2,7
2025-02-10,94.77,103.50,100.80,105.01,2025,2,7
2025-02-09,94.77,103.50,100.80,105.01,2025,2,6
2025-02-08,94.77,103.50,100.80,105.01,2025,2,6
2025-02-07,94.77,103.50,100.80,105.01,2025,2,6
2025-02-06,94.77,103.50,100.80,105.01,2025,2,6
2025-02-05,94.77,103.50,100.80,105.01,2025,2,6
2025-02-04,94.77,103.50,100.80,105.01,2025,2,6
2025-02-03,94.77,103.50,100.80,105.01,2025,2,6
2025-02-02,94.77,103.50,100.80,105.01,2025,2,5
2025-02-01,94.77,103.50,100.80,105.01,2025,2,5
2025-01-31,94.77,103.50,100.80,105.01,2025,1,5
2025-01-30,94.77,103.50,100.80,105.01,2025,1,5
2025-01-29,94.77,103.50,100.80,105.01,2025,1,5
2025-01-28,94.77,103.50,100.80,105.01,2025,1,5
2025-01-27,94.77,103.50,100.80,105.01,2025,1,5
2025-01-26,94.77,103.50,100.80,105.01,2025,1,4
2025-01-25,94.77,103.50,100.80,105.01,2025,1,4
2025-01-24,94.77,103.50,100.80,105.01,2025,1,4
2025-01-23,94.77,103.50,100.80,105.01,2025,1,4
2025-01-22,94.77,103.50,100.80,105.01,2025,1,4
2025-01-21,94.77,103.50,100.80,105.01,2025,1,4
2025-01-20,94.77,103.50,100.80,105.01,2025,1,4
2025-01-19,94.77,103.50,100.80,105.01,2025,1,3
2025-01-18,94.77,103.50,100.80,105.01,2025,1,3
2025-01-17,94.77,103.50,100.80,105.01,2025,1,3
2025-01-16,94.77,103.50,100.80,105.01,2025,1,3
2025-01-15,94.77,103.50,100.80,105.01,2025,1,3
2025-01-14,94.77,103.50,100.80,105.01,2025,1,3
2025-01-13,94.77,103.50,100.80,105.01,2025,1,3
2025-01-12,94.77,103.50,100.80,105.01,2025,1,2
2025-01-11,94.77,103.50,100.80,105.01,2025,1,2
2025-01-10,94.77,103.50,100.80,105.01,2025,1,2
2025-01-09,94.77,103.50,100.80,105.01,2025,1,2
2025-01-08,94.77,103.50,100.80,105.01,2025,1,2
2025-01-07,94.77,103.50,100.80,105.01,2025,1,2
2025-01-06,94.77,103.50,100.80,105.01,2025,1,2
2025-01-05,94.77,103.50,100.80,105.01,2025,1,1
2025-01-04,94.77,103.50,100.80,105.01,2025,1,1
2025-01-03,94.77,103.50,100.80,105.01,2025,1,1
2025-01-02,94.77,103.50,100.80,105.01,2025,1,1
2025-01-01,94.77,103.50,100.80,105.01,2025,1,1
2024-12-31,94.77,103.50,100.80,105.01,2024,12,1
2024-12-30,94.77,103.50,100.80,105.01,2024,12,1
2024-12-29,94.77,103.50,100.80,105.01,2024,12,52
2024-12-28,94.77,103.50,100.80,105.01,2024,12,52
2024-12-27,94.77,103.50,100.80,105.01,2024,12,52
2024-12-26,94.77,103.50,100.80,105.01,2024,12,52
2024-12-25,94.77,103.50,100.80,105.01,2024,12,52
2024-12-24,94.77,103.50,100.80,105.01,2024,12,52
2024-12-23,94.77,103.50,100.80,105.01,2024,12,52
2024-12-22,94.77,103.50,100.80,105.01,2024,12,51
2024-12-21,94.77,103.50,100.80,105.01,2024,12,51
2024-12-20,94.77,103.50,100.80,105.01,2024,12,51
2024-12-19,94.77,103.50,100.80,105.01,2024,12,51
2024-12-18,94.77,103.50,100.80,105.01,2024,12,51
2024-12-17,94.77,103.50,100.80,105.01,2024,12,51
2024-12-16,94.77,103.50,100.80,105.01,2024,12,51
2024-12-15,94.77,103.50,100.80,105.01,2024,12,50
2024-12-14,94.77,103.50,100.80,105.01,2024,12,50
2024-12-13,94.77,103.50,100.80,105.01,2024,12,50
2024-12-12,94.77,103.50,100.80,105.01,2024,12,50
2024-12-11,94.77,103.50,100.80,105.01,2024,12,50
2024-12-10,94.77,103.50,100.80,105.01,2024,12,50
2024-12-09,94.77,103.50,100.80,105.01,2024,12,50
2024-12-08,94.77,103.50,100.80,105.01,2024,12,49
2024-12-07,94.77,103.50,100.80,105.01,2024,12,49
2024-12-06,94.77,103.50,100.80,105.01,2024,12,49
2024-12-05,94.77,103.50,100.80,105.01,2024,12,49
2024-12-04,94.77,103.50,100.80,105.01,2024,12,49
2024-12-03,94.77,103.50,100.80,105.01,2024,12,49
2024-12-02,94.77,103.50,100.80,105.01,2024,12,49
2024-12-01,94.77,103.50,100.80,105.01,2024,12,48
2024-11-30,94.77,103.44,100.80,104.95,2024,11,48
2024-11-29,94.77,103.44,100.80,104.95,2024,11,48
2024-11-28,94.77,103.44,100.80,104.95,2024,11,48
2024-11-27,94.77,103.44,100.80,104.95,2024,11,48
2024-11-26,94.77,103.44,100.80,104.95,2024,11,48
2024-11-25,94.77,103.44,100.80,104.95,2024,11,48
2024-11-24,94.77,103.44,100.80,104.95,2024,11,47
2024-11-23,94.77,103.44,100.80,104.95,2024,11,47
2024-11-22,94.77,103.44,100.80,104.95,2024,11,47
2024-11-21,94.77,103.44,100.80,104.95,2024,11,47
2024-11-20,94.77,103.44,100.80,104.95,2024,11,47
2024-11-19,94.77,103.44,100.80,104.95,2024,11,47
2024-11-18,94.77,103.44,100.80,104.95,2024,11,47
2024-11-17,94.77,103.44,100.80,104.95,2024,11,46
2024-11-16,94.77,103.44,100.80,104.95,2024,11,46
2024-11-15,94.77,103.44,100.80,104.95,2024,11,46
2024-11-14,94.77,103.44,100.80,104.95,2024,11,46
2024-11-13,94.77,103.44,100.80,104.95,2024,11,46
2024-11-12,94.77,103.44,100.80,104.95,2024,11,46
2024-11-11,94.77,103.44,100.80,104.95,2024,11,46
2024-11-10,94.77,103.44,100.80,104.95,2024,11,45
2024-11-09,94.77,103.44,100.80,104.95,2024,11,45
2024-11-08,94.77,103.44,100.80,104.95,2024,11,45
2024-11-07,94.77,103.44,100.80,104.95,2024,11,45
2024-11-06,94.77,103.44,100.80,104.95,2024,11,45
2024-11-05,94.77,103.44,100.80,104.95,2024,11,45
2024-11-04,94.77,103.44,100.80,104.95,2024,11,45
2024-11-03,94.77,103.44,100.80,104.95,2024,11,44
2024-11-02,94.77,103.44,100.80,104.95,2024,11,44
2024-11-01,94.77,103.44,100.80,104.95,2024,11,44
2024-10-31,94.77,103.44,100.80,104.95,2024,10,44
2024-10-30,94.77,103.44,100.80,104.95,2024,10,44
2024-10-29,94.72,103.44,100.75,104.95,2024,10,44
2024-10-28,94.72,103.44,100.75,104.95,2024,10,44
2024-10-27,94.72,103.44,100.75,104.95,2024,10,43
2024-10-26,94.72,103.44,100.75,104.95,2024,10,43
2024-10-25,94.72,103.44,100.75,104.95,2024,10,43
2024-10-24,94.72,103.44,100.75,104.95,2024,10,43
2024-10-23,94.72,103.44,100.75,104.95,2024,10,43
2024-10-22,94.72,103.44,100.75,104.95,2024,10,43
2024-10-21,94.72,103.44,100.75,104.95,2024,10,43
2024-10-20,94.72,103.44,100.75,104.95,2024,10,42
2024-10-19,94.72,103.44,100.75,104.95,2024,10,42
2024-10-18,94.72,103.44,100.75,104.95,2024,10,42
2024-10-17,94.72,103.44,100.75,104.95,2024,10,42
2024-10-16,94.72,103.44,100.75,104.95,2024,10,42
2024-10-15,94.72,103.44,100.75,104.95,2024,10,42
2024-10-14,94.72,103.44,100.75,104.95,2024,10,42
2024-10-13,94.72,103.44,100.75,104.95,2024,10,41
2024-10-12,94.72,103.44,100.75,104.95,2024,10,41
2024-10-11,94.72,103.44,100.75,104.95,2024,10,41
2024-10-10,94.72,103.44,100.75,104.95,2024,10,41
2024-10-09,94.72,103.44,100.75,104.95,2024,10,41
