date,delhi,mumbai,chennai,kolkata,year,month,week_number
2024-10-09,87.62,89.97,92.34,91.76,2024,10,41
2024-10-08,87.62,89.97,92.34,91.76,2024,10,41
2024-10-07,87.62,89.97,92.34,91.76,2024,10,41
2024-10-06,87.62,89.97,92.34,91.76,2024,10,40
2024-10-05,87.62,89.97,92.34,91.76,2024,10,40
2024-10-04,87.62,89.97,92.34,91.76,2024,10,40
2024-10-03,87.62,89.97,92.34,91.76,2024,10,40
2024-10-02,87.62,89.97,92.34,91.76,2024,10,40
2024-10-01,87.62,89.97,92.34,91.76,2024,10,40
2024-09-30,87.62,89.97,92.34,91.76,2024,9,40
2024-09-29,87.62,89.97,92.34,91.76,2024,9,39
2024-09-28,87.62,89.97,92.34,91.76,2024,9,39
2024-09-27,87.62,89.97,92.34,91.76,2024,9,39
2024-09-26,87.62,89.97,92.34,91.76,2024,9,39
2024-09-25,87.62,89.97,92.34,91.76,2024,9,39
2024-09-24,87.62,89.97,92.34,91.76,2024,9,39
2024-09-23,87.62,89.97,92.34,91.76,2024,9,39
2024-09-22,87.62,89.97,92.34,91.76,2024,9,38
2024-09-21,87.62,89.97,92.34,91.76,2024,9,38
2024-09-20,87.62,89.97,92.34,91.76,2024,9,38
2024-09-19,87.62,89.97,92.34,91.76,2024,9,38
2024-09-18,87.62,89.97,92.34,91.76,2024,9,38
2024-09-17,87.62,89.97,92.34,91.76,2024,9,38
2024-09-16,87.62,89.97,92.34,91.76,2024,9,38
2024-09-15,87.62,89.97,92.34,91.76,2024,9,37
2024-09-14,87.62,89.97,92.34,91.76,2024,9,37
2024-09-13,87.62,89.97,92.34,91.76,2024,9,37
2024-09-12,87.62,89.97,92.34,91.76,2024,9,37
2024-09-11,87.62,89.97,92.34,91.76,2024,9,37
2024-09-10,87.62,89.97,92.34,91.76,2024,9,37
2024-09-09,87.62,89.97,92.34,91.76,2024,9,37
2024-09-08,87.62,89.97,92.34,91.76,2024,9,36
2024-09-07,87.62,89.97,92.34,91.76,2024,9,36
2024-09-06,87.62,89.97,92.34,91.76,2024,9,36
2024-09-05,87.62,89.97,92.34,91.76,2024,9,36
2024-09-04,87.62,89.97,92.34,91.76,2024,9,36
2024-09-03,87.62,89.97,92.34,91.76,2024,9,36
2024-09-02,87.62,89.97,92.34,91.76,2024,9,36
2024-09-01,87.62,89.97,92.34,91.76,2024,9,35
2024-08-31,87.62,89.97,92.34,91.76,2024,8,35
2024-08-30,87.62,89.97,92.34,91.76,2024,8,35
2024-08-29,87.62,89.97,92.34,91.76,2024,8,35
2024-08-28,87.62,89.97,92.34,91.76,2024,8,35
2024-08-27,87.62,89.97,92.34,91.76,2024,8,35
2024-08-26,87.62,89.97,92.34,91.76,2024,8,35
2024-08-25,87.62,89.97,92.34,91.76,2024,8,34
2024-08-24,87.62,89.97,92.34,91.76,2024,8,34
2024-08-23,87.62,89.97,92.34,91.76,2024,8,34
2024-08-22,87.62,89.97,92.34,91.76,2024,8,34
2024-08-21,87.62,89.97,92.34,91.76,2024,8,34
2024-08-20,87.62,89.97,92.34,91.76,2024,8,34
2024-08-19,87.62,89.97,92.34,91.76,2024,8,34
2024-08-18,87.62,89.97,92.34,91.76,2024,8,33
2024-08-17,87.62,89.97,92.34,91.76,2024,8,33
2024-08-16,87.62,89.97,92.34,91.76,2024,8,33
2024-08-15,87.62,89.97,92.34,91.76,2024,8,33
2024-08-14,87.62,89.97,92.34,91.76,2024,8,33
2024-08-13,87.62,89.97,92.34,91.76,2024,8,33
2024-08-12,87.62,89.97,92.34,91.76,2024,8,33
2024-08-11,87.62,89.97,92.34,91.76,2024,8,32
2024-08-10,87.62,89.97,92.34,91.76,2024,8,32
2024-08-09,87.62,89.97,92.34,91.76,2024,8,32
2024-08-08,87.62,89.97,92.34,91.76,2024,8,32
2024-08-07,87.62,89.97,92.34,91.76,2024,8,32
2024-08-06,87.62,89.97,92.34,91.76,2024,8,32
2024-08-05,87.62,89.97,92.34,91.76,2024,8,32
2024-08-04,87.62,89.97,92.34,91.76,2024,8,31
2024-08-03,87.62,89.97,92.34,91.76,2024,8,31
2024-08-02,87.62,89.97,92.34,91.76,2024,8,31
2024-08-01,87.62,89.97,92.34,91.76,2024,8,31
2024-07-31,87.62,89.97,92.34,91.76,2024,7,31
2024-07-30,87.62,89.97,92.34,91.76,2024,7,31
2024-07-29,87.62,89.97,92.34,91.76,2024,7,31
2024-07-28,87.62,89.97,92.34,91.76,2024,7,30
2024-07-27,87.62,89.97,92.34,91.76,2024,7,30
2024-07-26,87.62,89.97,92.34,91.76,2024,7,30
2024-07-25,87.62,89.97,92.34,91.76,2024,7,30
2024-07-24,87.62,89.97,92.34,91.76,2024,7,30
2024-07-23,87.62,89.97,92.34,91.76,2024,7,30
2024-07-22,87.62,89.97,92.34,91.76,2024,7,30
2024-07-21,87.62,89.97,92.34,91.76,2024,7,29
2024-07-20,87.62,89.97,92.34,91.76,2024,7,29
2024-07-19,87.62,89.97,92.34,91.76,2024,7,29
2024-07-18,87.62,89.97,92.34,91.76,2024,7,29
2024-07-17,87.62,89.97,92.34,91.76,2024,7,29
2024-07-16,87.62,89.97,92.34,91.76,2024,7,29
2024-07-15,87.62,89.97,92.34,91.76,2024,7,29
2024-07-14,87.62,89.97,92.34,91.76,2024,7,28
2024-07-13,87.62,89.97,92.34,91.76,2024,7,28
2024-07-12,87.62,89.97,92.34,91.76,2024,7,28
2024-07-11,87.62,89.97,92.34,91.76,2024,7,28
2024-07-10,87.62,89.97,92.34,91.76,2024,7,28
2024-07-09,87.62,89.97,92.34,91.76,2024,7,28
2024-07-08,87.62,89.97,92.34,91.76,2024,7,28
2024-07-07,87.62,89.97,92.34,91.76,2024,7,27
2024-07-06,87.62,89.97,92.34,91.76,2024,7,27
2024-07-05,87.62,89.97,92.34,91.76,2024,7,27
2024-07-04,87.62,89.97,92.34,91.76,2024,7,27
2024-07-03,87.62,89.97,92.34,91.76,2024,7,27
2024-07-02,87.62,89.97,92.34,91.76,2024,7,27
2024-07-01,87.62,89.97,92.34,91.76,2024,7,27
2024-06-30,87.62,89.97,92.34,90.76,2024,6,26
2024-06-29,87.62,89.97,92.34,90.76,2024,6,26
2024-06-28,87.62,92.15,92.34,90.76,2024,6,26
2024-06-27,87.62,92.15,92.34,90.76,2024,6,26
2024-06-26,87.62,92.15,92.34,90.76,2024,6,26
2024-06-25,87.62,92.15,92.34,90.76,2024,6,26
2024-06-24,87.62,92.15,92.34,90.76,2024,6,26
2024-06-23,87.62,92.15,92.34,90.76,2024,6,25
2024-06-22,87.62,92.15,92.34,90.76,2024,6,25
2024-06-21,87.62,92.15,92.34,90.76,2024,6,25
2024-06-20,87.62,92.15,92.34,90.76,2024,6,25
2024-06-19,87.62,92.15,92.34,90.76,2024,6,25
2024-06-18,87.62,92.15,92.34,90.76,2024,6,25
2024-06-17,87.62,92.15,92.34,90.76,2024,6,25
2024-06-16,87.62,92.15,92.34,90.76,2024,6,24
2024-06-15,87.62,92.15,92.34,90.76,2024,6,24
2024-06-14,87.62,92.15,92.34,90.76,2024,6,24
2024-06-13,87.62,92.15,92.34,90.76,2024,6,24
2024-06-12,87.62,92.15,92.34,90.76,2024,6,24
2024-06-11,87.62,92.15,92.34,90.76,2024,6,24
2024-06-10,87.62,92.15,92.34,90.76,2024,6,24
2024-06-09,87.62,92.15,92.34,90.76,2024,6,23
2024-06-08,87.62,92.15,92.34,90.76,2024,6,23
2024-06-07,87.62,92.15,92.34,90.76,2024,6,23
2024-06-06,87.62,92.15,92.34,90.76,2024,6,23
2024-06-05,87.62,92.15,92.34,90.76,2024,6,23
2024-06-04,87.62,92.15,92.34,90.76,2024,6,23
2024-06-03,87.62,92.15,92.34,90.76,2024,6,23
2024-06-02,87.62,92.15,92.34,90.76,2024,6,22
2024-06-01,87.62,92.15,92.34,90.76,2024,6,22
2024-05-31,87.62,92.15,92.34,90.76,2024,5,22
2024-05-30,87.62,92.15,92.34,90.76,2024,5,22
2024-05-29,87.62,92.15,92.34,90.76,2024,5,22
2024-05-28,87.62,92.15,92.34,90.76,2024,5,22
2024-05-27,87.62,92.15,92.34,90.76,2024,5,22
2024-05-26,87.62,92.15,92.34,90.76,2024,5,21
2024-05-25,87.62,92.15,92.34,90.76,2024,5,21
2024-05-24,87.62,92.15,92.34,90.76,2024,5,21
2024-05-23,87.62,92.15,92.34,90.76,2024,5,21
2024-05-22,87.62,92.15,92.34,90.76,2024,5,21
2024-05-21,87.62,92.15,92.34,90.76,2024,5,21
2024-05-20,87.62,92.15,92.34,90.76,2024,5,21
2024-05-19,87.62,92.15,92.34,90.76,2024,5,20
2024-05-18,87.62,92.15,92.34,90.76,2024,5,20
2024-05-17,87.62,92.15,92.34,90.76,2024,5,20
2024-05-16,87.62,92.15,92.34,90.76,2024,5,20
2024-05-15,87.62,92.15,92.34,90.76,2024,5,20
2024-05-14,87.62,92.15,92.34,90.76,2024,5,20
2024-05-13,87.62,92.15,92.34,90.76,2024,5,20
2024-05-12,87.62,92.15,92.34,90.76,2024,5,19
2024-05-11,87.62,92.15,92.34,90.76,2024,5,19
2024-05-10,87.62,92.15,92.34,90.76,2024,5,19
2024-05-09,87.62,92.15,92.34,90.76,2024,5,19
2024-05-08,87.62,92.15,92.34,90.76,2024,5,19
2024-05-07,87.62,92.15,92.34,90.76,2024,5,19
2024-05-06,87.62,92.15,92.34,90.76,2024,5,19
2024-05-05,87.62,92.15,92.34,90.76,2024,5,18
2024-05-04,87.62,92.15,92.34,90.76,2024,5,18
2024-05-03,87.62,92.15,92.34,90.76,2024,5,18
2024-05-02,87.62,92.15,92.34,90.76,2024,5,18
2024-05-01,87.62,92.15,92.34,90.76,2024,5,18
2024-04-30,87.62,92.15,92.34,90.76,2024,4,18
2024-04-29,87.62,92.15,92.34,90.76,2024,4,18
2024-04-28,87.62,92.15,92.34,90.76,2024,4,17
2024-04-27,87.62,92.15,92.34,90.76,2024,4,17
2024-04-26,87.62,92.15,92.34,90.76,2024,4,17
2024-04-25,87.62,92.15,92.34,90.76,2024,4,17
2024-04-24,87.62,92.15,92.34,90.76,2024,4,17
2024-04-23,87.62,92.15,92.34,90.76,2024,4,17
2024-04-22,87.62,92.15,92.34,90.76,2024,4,17
2024-04-21,87.62,92.15,92.34,90.76,2024,4,16
2024-04-20,87.62,92.15,92.34,90.76,2024,4,16
2024-04-19,87.62,92.15,92.34,90.76,2024,4,16
2024-04-18,87.62,92.15,92.34,90.76,2024,4,16
2024-04-17,87.62,92.15,92.34,90.76,2024,4,16
2024-04-16,87.62,92.15,92.34,90.76,2024,4,16
2024-04-15,87.62,92.15,92.34,90.76,2024,4,16
2024-04-14,87.62,92.15,92.34,90.76,2024,4,15
2024-04-13,87.62,92.15,92.34,90.76,2024,4,15
2024-04-12,87.62,92.15,92.34,90.76,2024,4,15
2024-04-11,87.62,92.15,92.34,90.76,2024,4,15
2024-04-10,87.62,92.15,92.34,90.76,2024,4,15
2024-04-09,87.62,92.15,92.34,90.76,2024,4,15
2024-04-08,87.62,92.15,92.34,90.76,2024,4,15
2024-04-07,87.62,92.15,92.34,90.76,2024,4,14
2024-04-06,87.62,92.15,92.34,90.76,2024,4,14
2024-04-05,87.62,92.15,92.34,90.76,2024,4,14
2024-04-04,87.62,92.15,92.34,90.76,2024,4,14
2024-04-03,87.62,92.15,92.34,90.76,2024,4,14
2024-04-02,87.62,92.15,92.34,90.76,2024,4,14
2024-04-01,87.62,92.15,92.34,90.76,2024,4,14
2024-03-31,87.62,92.15,92.34,90.76,2024,3,13
2024-03-30,87.62,92.15,92.34,90.76,2024,3,13
2024-03-29,87.62,92.15,92.34,90.76,2024,3,13
2024-03-28,87.62,92.15,92.34,90.76,2024,3,13
2024-03-27,87.62,92.15,92.34,90.76,2024,3,13
2024-03-26,87.62,92.15,92.34,90.76,2024,3,13
2024-03-25,87.62,92.15,92.34,90.76,2024,3,13
2024-03-24,87.62,92.15,92.34,90.76,2024,3,12
2024-03-23,87.62,92.15,92.34,90.76,2024,3,12
2024-03-22,87.62,92.15,92.34,90.76,2024,3,12
2024-03-21,87.62,92.15,92.34,90.76,2024,3,12
2024-03-20,87.62,92.15,92.34,90.76,2024,3,12
2024-03-19,87.62,92.15,92.34,90.76,2024,3,12
2024-03-18,87.62,92.15,92.34,90.76,2024,3,12
2024-03-17,87.62,92.15,92.34,90.76,2024,3,11
2024-03-16,87.62,92.15,92.34,90.76,2024,3,11
2024-03-15,87.62,92.15,92.34,90.76,2024,3,11
2024-03-14,89.62,94.27,94.24,92.76,2024,3,11
2024-03-13,89.62,94.27,94.24,92.76,2024,3,11
2024-03-12,89.62,94.27,94.24,92.76,2024,3,11
2024-03-11,89.62,94.27,94.24,92.76,2024,3,11
2024-03-10,89.62,94.27,94.24,92.76,2024,3,10
2024-03-09,89.62,94.27,94.24,92.76,2024,3,10
2024-03-08,89.62,94.27,94.24,92.76,2024,3,10
2024-03-07,89.62,94.27,94.24,92.76,2024,3,10
2024-03-06,89.62,94.27,94.24,92.76,2024,3,10
2024-03-05,89.62,94.27,94.24,92.76,2024,3,10
2024-03-04,89.62,94.27,94.24,92.76,2024,3,10
2024-03-03,89.62,94.27,94.24,92.76,2024,3,9
2024-03-02,89.62,94.27,94.24,92.76,2024,3,9
2024-03-01,89.62,94.27,94.24,92.76,2024,3,9
2024-02-29,89.62,94.27,94.24,92.76,2024,2,9
2024-02-28,89.62,94.27,94.24,92.76,2024,2,9
2024-02-27,89.62,94.27,94.24,92.76,2024,2,9
2024-02-26,89.62,94.27,94.24,92.76,2024,2,9
2024-02-25,89.62,94.27,94.24,92.76,2024,2,8
2024-02-24,89.62,94.27,94.24,92.76,2024,2,8
2024-02-23,89.62,94.27,94.24,92.76,2024,2,8
2024-02-22,89.62,94.27,94.24,92.76,2024,2,8
2024-02-21,89.62,94.27,94.24,92.76,2024,2,8
2024-02-20,89.62,94.27,94.24,92.76,2024,2,8
2024-02-19,89.62,94.27,94.24,92.76,2024,2,8
2024-02-18,89.62,94.27,94.24,92.76,2024,2,7
2024-02-17,89.62,94.27,94.24,92.76,2024,2,7
2024-02-16,89.62,94.27,94.24,92.76,2024,2,7
2024-02-15,89.62,94.27,94.24,92.76,2024,2,7
2024-02-14,89.62,94.27,94.24,92.76,2024,2,7
2024-02-13,89.62,94.27,94.24,92.76,2024,2,7
2024-02-12,89.62,94.27,94.24,92.76,2024,2,7
2024-02-11,89.62,94.27,94.24,92.76,2024,2,6
2024-02-10,89.62,94.27,94.24,92.76,2024,2,6
2024-02-09,89.62,94.27,94.24,92.76,2024,2,6
2024-02-08,89.62,94.27,94.24,92.76,2024,2,6
2024-02-07,89.62,94.27,94.24,92.76,2024,2,6
2024-02-06,89.62,94.27,94.24,92.76,2024,2,6
2024-02-05,89.62,94.27,94.24,92.76,2024,2,6
2024-02-04,89.62,94.27,94.24,92.76,2024,2,5
2024-02-03,89.62,94.27,94.24,92.76,2024,2,5
2024-02-02,89.62,94.27,94.24,92.76,2024,2,5
2024-02-01,89.62,94.27,94.24,92.76,2024,2,5
2024-01-31,89.62,94.27,94.24,92.76,2024,1,5
2024-01-30,89.62,94.27,94.24,92.76,2024,1,5
2024-01-29,89.62,94.27,94.24,92.76,2024,1,5
2024-01-28,89.62,94.27,94.24,92.76,2024,1,4
2024-01-27,89.62,94.27,94.24,92.76,2024,1,4
2024-01-26,89.62,94.27,94.24,92.76,2024,1,4
2024-01-25,89.62,94.27,94.24,92.76,2024,1,4
2024-01-24,89.62,94.27,94.24,92.76,2024,1,4
2024-01-23,89.62,94.27,94.24,92.76,2024,1,4
2024-01-22,89.62,94.27,94.24,92.76,2024,1,4
2024-01-21,89.62,94.27,94.24,92.76,2024,1,3
2024-01-20,89.62,94.27,94.24,92.76,2024,1,3
2024-01-19,89.62,94.27,94.24,92.76,2024,1,3
2024-01-18,89.62,94.27,94.24,92.76,2024,1,3
2024-01-17,89.62,94.27,94.24,92.76,2024,1,3
2024-01-16,89.62,94.27,94.24,92.76,2024,1,3
2024-01-15,89.62,94.27,94.24,92.76,2024,1,3
2024-01-14,89.62,94.27,94.24,92.76,2024,1,2
2024-01-13,89.62,94.27,94.24,92.76,2024,1,2
2024-01-12,89.62,94.27,94.24,92.76,2024,1,2
2024-01-11,89.62,94.27,94.24,92.76,2024,1,2
2024-01-10,89.62,94.27,94.24,92.76,2024,1,2
2024-01-09,89.62,94.27,94.24,92.76,2024,1,2
2024-01-08,89.62,94.27,94.24,92.76,2024,1,2
2024-01-07,89.62,94.27,94.24,92.76,2024,1,1
2024-01-06,89.62,94.27,94.24,92.76,2024,1,1
2024-01-05,89.62,94.27,94.24,92.76,2024,1,1
2024-01-04,89.62,94.27,94.24,92.76,2024,1,1
2024-01-03,89.62,94.27,94.24,92.76,2024,1,1
2024-01-02,89.62,94.27,94.24,92.76,2024,1,1
2024-01-01,89.62,94.27,94.24,92.76,2024,1,1
2023-12-31,89.62,94.27,94.24,92.76,2023,12,52
2023-12-30,89.62,94.27,94.24,92.76,2023,12,52
2023-12-29,89.62,94.27,94.24,92.76,2023,12,52
2023-12-28,89.62,94.27,94.24,92.76,2023,12,52
2023-12-27,89.62,94.27,94.24,92.76,2023,12,52
2023-12-26,89.62,94.27,94.24,92.76,2023,12,52
2023-12-25,89.62,94.27,94.24,92.76,2023,12,52
2023-12-24,89.62,94.27,94.24,92.76,2023,12,51
2023-12-23,89.62,94.27,94.24,92.76,2023,12,51
2023-12-22,89.62,94.27,94.24,92.76,2023,12,51
2023-12-21,89.62,94.27,94.24,92.76,2023,12,51
2023-12-20,89.62,94.27,94.24,92.76,2023,12,51
2023-12-19,89.62,94.27,94.24,92.76,2023,12,51
2023-12-18,89.62,94.27,94.24,92.76,2023,12,51
2023-12-17,89.62,94.27,94.24,92.76,2023,12,50
2023-12-16,89.62,94.27,94.24,92.76,2023,12,50
2023-12-15,89.62,94.27,94.24,92.76,2023,12,50
2023-12-14,89.62,94.27,94.24,92.76,2023,12,50
2023-12-13,89.62,94.27,94.24,92.76,2023,12,50
2023-12-12,89.62,94.27,94.24,92.76,2023,12,50
2023-12-11,89.62,94.27,94.24,92.76,2023,12,50
2023-12-10,89.62,94.27,94.24,92.76,2023,12,49
2023-12-09,89.62,94.27,94.24,92.76,2023,12,49
2023-12-08,89.62,94.27,94.24,92.76,2023,12,49
2023-12-07,89.62,94.27,94.24,92.76,2023,12,49
2023-12-06,89.62,94.27,94.24,92.76,2023,12,49
2023-12-05,89.62,94.27,94.24,92.76,2023,12,49
2023-12-04,89.62,94.27,94.24,92.76,2023,12,49
2023-12-03,89.62,94.27,94.24,92.76,2023,12,48
2023-12-02,89.62,94.27,94.24,92.76,2023,12,48
2023-12-01,89.62,94.27,94.24,92.76,2023,12,48
2023-11-30,89.62,94.27,94.24,92.76,2023,11,48
2023-11-29,89.62,94.27,94.24,92.76,2023,11,48
2023-11-28,89.62,94.27,94.24,92.76,2023,11,48
2023-11-27,89.62,94.27,94.24,92.76,2023,11,48
2023-11-26,89.62,94.27,94.24,92.76,2023,11,47
2023-11-25,89.62,94.27,94.24,92.76,2023,11,47
2023-11-24,89.62,94.27,94.24,92.76,2023,11,47
2023-11-23,89.62,94.27,94.24,92.76,2023,11,47
2023-11-22,89.62,94.27,94.24,92.76,2023,11,47
2023-11-21,89.62,94.27,94.24,92.76,2023,11,47
2023-11-20,89.62,94.27,94.24,92.76,2023,11,47
2023-11-19,89.62,94.27,94.24,92.76,2023,11,46
2023-11-18,89.62,94.27,94.24,92.76,2023,11,46
2023-11-17,89.62,94.27,94.24,92.76,2023,11,46
2023-11-16,89.62,94.27,94.24,92.76,2023,11,46
2023-11-15,89.62,94.27,94.24,92.76,2023,11,46
2023-11-14,89.62,94.27,94.24,92.76,2023,11,46
2023-11-13,89.62,94.27,94.24,92.76,2023,11,46
2023-11-12,89.62,94.27,94.24,92.76,2023,11,45
2023-11-11,89.62,94.27,94.24,92.76,2023,11,45
2023-11-10,89.62,94.27,94.24,92.76,2023,11,45
2023-11-09,89.62,94.27,94.24,92.76,2023,11,45
2023-11-08,89.62,94.27,94.24,92.76,2023,11,45
2023-11-07,89.62,94.27,94.24,92.76,2023,11,45
2023-11-06,89.62,94.27,94.24,92.76,2023,11,45
2023-11-05,89.62,94.27,94.24,92.76,2023,11,44
2023-11-04,89.62,94.27,94.24,92.76,2023,11,44
2023-11-03,89.62,94.27,94.24,92.76,2023,11,44
2023-11-02,89.62,94.27,94.24,92.76,2023,11,44
2023-11-01,89.62,94.27,94.24,92.76,2023,11,44
2023-10-31,89.62,94.27,94.24,92.76,2023,10,44
2023-10-30,89.62,94.27,94.24,92.76,2023,10,44
2023-10-29,89.62,94.27,94.24,92.76,2023,10,43
2023-10-28,89.62,94.27,94.24,92.76,2023,10,43
2023-10-27,89.62,94.27,94.24,92.76,2023,10,43
2023-10-26,89.62,94.27,94.24,92.76,2023,10,43
2023-10-25,89.62,94.27,94.24,92.76,2023,10,43
2023-10-24,89.62,94.27,94.24,92.76,2023,10,43
2023-10-23,89.62,94.27,94.24,92.76,2023,10,43
2023-10-22,89.62,94.27,94.24,92.76,2023,10,42
2023-10-21,89.62,94.27,94.24,92.76,2023,10,42
2023-10-20,89.62,94.27,94.24,92.76,2023,10,42
2023-10-19,89.62,94.27,94.24,92.76,2023,10,42
2023-10-18,89.62,94.27,94.24,92.76,2023,10,42
2023-10-17,89.62,94.27,94.24,92.76,2023,10,42
2023-10-16,89.62,94.27,94.24,92.76,2023,10,42
2023-10-15,89.62,94.27,94.24,92.76,2023,10,41
2023-10-14,89.62,94.27,94.24,92.76,2023,10,41
2023-10-13,89.62,94.27,94.24,92.76,2023,10,41
2023-10-12,89.62,94.27,94.24,92.76,2023,10,41
2023-10-11,89.62,94.27,94.24,92.76,2023,10,41
2023-10-10,89.62,94.27,94.24,92.76,2023,10,41
2023-10-09,89.62,94.27,94.24,92.76,2023,10,41
2023-10-08,89.62,94.27,94.24,92.76,2023,10,40
2023-10-07,89.62,94.27,94.24,92.76,2023,10,40
2023-10-06,89.62,94.27,94.24,92.76,2023,10,40
2023-10-05,89.62,94.27,94.24,92.76,2023,10,40
2023-10-04,89.62,94.27,94.24,92.76,2023,10,40
2023-10-03,89.62,94.27,94.24,92.76,2023,10,40
2023-10-02,89.62,94.27,94.24,92.76,2023,10,40
2023-10-01,89.62,94.27,94.24,92.76,2023,10,39
2023-09-30,89.62,94.27,94.24,92.76,2023,9,39
2023-09-29,89.62,94.27,94.24,92.76,2023,9,39
2023-09-28,89.62,94.27,94.24,92.76,2023,9,39
2023-09-27,89.62,94.27,94.24,92.76,2023,9,39
2023-09-26,89.62,94.27,94.24,92.76,2023,9,39
2023-09-25,89.62,94.27,94.24,92.76,2023,9,39
2023-09-24,89.62,94.27,94.24,92.76,2023,9,38
2023-09-23,89.62,94.27,94.24,92.76,2023,9,38
2023-09-22,89.62,94.27,94.24,92.76,2023,9,38
2023-09-21,89.62,94.27,94.24,92.76,2023,9,38
2023-09-20,89.62,94.27,94.24,92.76,2023,9,38
2023-09-19,89.62,94.27,94.24,92.76,2023,9,38
2023-09-18,89.62,94.27,94.24,92.76,2023,9,38
2023-09-17,89.62,94.27,94.24,92.76,2023,9,37
2023-09-16,89.62,94.27,94.24,92.76,2023,9,37
2023-09-15,89.62,94.27,94.24,92.76,2023,9,37
2023-09-14,89.62,94.27,94.24,92.76,2023,9,37
2023-09-13,89.62,94.27,94.24,92.76,2023,9,37
2023-09-12,89.62,94.27,94.24,92.76,2023,9,37
2023-09-11,89.62,94.27,94.24,92.76,2023,9,37
2023-09-10,89.62,94.27,94.24,92.76,2023,9,36
2023-09-09,89.62,94.27,94.24,92.76,2023,9,36
2023-09-08,89.62,94.27,94.24,92.76,2023,9,36
2023-09-07,89.62,94.27,94.24,92.76,2023,9,36
2023-09-06,89.62,94.27,94.24,92.76,2023,9,36
2023-09-05,89.62,94.27,94.24,92.76,2023,9,36
2023-09-04,89.62,94.27,94.24,92.76,2023,9,36
2023-09-03,89.62,94.27,94.24,92.76,2023,9,35
2023-09-02,89.62,94.27,94.24,92.76,2023,9,35
2023-09-01,89.62,94.27,94.24,92.76,2023,9,35
2023-08-31,89.62,94.27,94.24,92.76,2023,8,35
2023-08-30,89.62,94.27,94.24,92.76,2023,8,35
2023-08-29,89.62,94.27,94.24,92.76,2023,8,35
2023-08-28,89.62,94.27,94.24,92.76,2023,8,35
2023-08-27,89.62,94.27,94.24,92.76,2023,8,34
2023-08-26,89.62,94.27,94.24,92.76,2023,8,34
2023-08-25,89.62,94.27,94.24,92.76,2023,8,34
2023-08-24,89.62,94.27,94.24,92.76,2023,8,34
2023-08-23,89.62,94.27,94.24,92.76,2023,8,34
2023-08-22,89.62,94.27,94.24,92.76,2023,8,34
2023-08-21,89.62,94.27,94.24,92.76,2023,8,34
2023-08-20,89.62,94.27,94.24,92.76,2023,8,33
2023-08-19,89.62,94.27,94.24,92.76,2023,8,33
2023-08-18,89.62,94.27,94.24,92.76,2023,8,33
2023-08-17,89.62,94.27,94.24,92.76,2023,8,33
2023-08-16,89.62,94.27,94.24,92.76,2023,8,33
2023-08-15,89.62,94.27,94.24,92.76,2023,8,33
2023-08-14,89.62,94.27,94.24,92.76,2023,8,33
2023-08-13,89.62,94.27,94.24,92.76,2023,8,32
2023-08-12,89.62,94.27,94.24,92.76,2023,8,32
2023-08-11,89.62,94.27,94.24,92.76,2023,8,32
2023-08-10,89.62,94.27,94.24,92.76,2023,8,32
2023-08-09,89.62,94.27,94.24,92.76,2023,8,32
2023-08-08,89.62,94.27,94.24,92.76,2023,8,32
2023-08-07,89.62,94.27,94.24,92.76,2023,8,32
2023-08-06,89.62,94.27,94.24,92.76,2023,8,31
2023-08-05,89.62,94.27,94.24,92.76,2023,8,31
2023-08-04,89.62,94.27,94.24,92.76,2023,8,31
2023-08-03,89.62,94.27,94.24,92.76,2023,8,31
2023-08-02,89.62,94.27,94.24,92.76,2023,8,31
2023-08-01,89.62,94.27,94.24,92.76,2023,8,31
2023-07-31,89.62,94.27,94.24,92.76,2023,7,31
2023-07-30,89.62,94.27,94.24,92.76,2023,7,30
2023-07-29,89.62,94.27,94.24,92.76,2023,7,30
2023-07-28,89.62,94.27,94.24,92.76,2023,7,30
2023-07-27,89.62,94.27,94.24,92.76,2023,7,30
2023-07-26,89.62,94.27,94.24,92.76,2023,7,30
2023-07-25,89.62,94.27,94.24,92.76,2023,7,30
2023-07-24,89.62,94.27,94.24,92.76,2023,7,30
2023-07-23,89.62,94.27,94.24,92.76,2023,7,29
2023-07-22,89.62,94.27,94.24,92.76,2023,7,29
2023-07-21,89.62,94.27,94.24,92.76,2023,7,29
2023-07-20,89.62,94.27,94.24,92.76,2023,7,29
2023-07-19,89.62,94.27,94.24,92.76,2023,7,29
2023-07-18,89.62,94.27,94.24,92.76,2023,7,29
2023-07-17,89.62,94.27,94.24,92.76,2023,7,29
2023-07-16,89.62,94.27,94.24,92.76,2023,7,28
2023-07-15,89.62,94.27,94.24,92.76,2023,7,28
2023-07-14,89.62,94.27,94.24,92.76,2023,7,28
2023-07-13,89.62,94.27,94.24,92.76,2023,7,28
2023-07-12,89.62,94.27,94.24,92.76,2023,7,28
2023-07-11,89.62,94.27,94.24,92.76,2023,7,28
2023-07-10,89.62,94.27,94.24,92.76,2023,7,28
2023-07-09,89.62,94.27,94.24,92.76,2023,7,27
2023-07-08,89.62,94.27,94.24,92.76,2023,7,27
2023-07-07,89.62,94.27,94.24,92.76,2023,7,27
2023-07-06,89.62,94.27,94.24,92.76,2023,7,27
2023-07-05,89.62,94.27,94.24,92.76,2023,7,27
2023-07-04,89.62,94.27,94.24,92.76,2023,7,27
2023-07-03,89.62,94.27,94.24,92.76,2023,7,27
